OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_TRACT_22|GEOID_TRACT_22|NAMELSAD_TRACT_22|AREALAND_TRACT_22|AREAWATER_TRACT_22|MTFCC_TRACT_22|FUNCSTAT_TRACT_22|AREALAND_PART|AREAWATER_PART
276901151027358|0911001080|Andover town|40012484|635900|G4040|T1|A|207901151042084|09110528100|Census Tract 5281|40012484|635900|G5020|S|40012484|635900
27690331919326|0911002060|Avon town|59982586|1118863|G4040|T1|A|20790332016465|09110462101|Census Tract 4621.01|10735587|122210|G5020|S|10735587|122210
27690331919326|0911002060|Avon town|59982586|1118863|G4040|T1|A|20790332016474|09110462102|Census Tract 4621.02|11381843|307053|G5020|S|11381843|307053
27690331919326|0911002060|Avon town|59982586|1118863|G4040|T1|A|20790332016485|09110462201|Census Tract 4622.01|22009143|382431|G5020|S|22009143|382431
27690331919326|0911002060|Avon town|59982586|1118863|G4040|T1|A|20790332016496|09110462202|Census Tract 4622.02|15856013|307169|G5020|S|15856013|307169
27690331919327|0911004300|Berlin town|68147323|1744874|G4040|T1|A|2079015504368448|09110400101|Census Tract 4001.01|11374703|168925|G5020|S|11374703|168925
27690331919327|0911004300|Berlin town|68147323|1744874|G4040|T1|A|2079015504368444|09110400102|Census Tract 4001.02|8210788|229073|G5020|S|8210788|229073
27690331919327|0911004300|Berlin town|68147323|1744874|G4040|T1|A|20790332016523|09110400200|Census Tract 4002|32961529|937785|G5020|S|32961529|937785
27690331919327|0911004300|Berlin town|68147323|1744874|G4040|T1|A|20790332016536|09110400300|Census Tract 4003|15600303|409091|G5020|S|15600303|409091
27690331919328|0911005910|Bloomfield town|67562264|430688|G4040|T1|A|20790332016552|09110471100|Census Tract 4711|2734068|0|G5020|S|2734068|0
27690331919328|0911005910|Bloomfield town|67562264|430688|G4040|T1|A|20790332016568|09110471200|Census Tract 4712|5811118|0|G5020|S|5811118|0
27690331919328|0911005910|Bloomfield town|67562264|430688|G4040|T1|A|20790332016579|09110471300|Census Tract 4713|8818468|15251|G5020|S|8818468|15251
27690331919328|0911005910|Bloomfield town|67562264|430688|G4040|T1|A|20790332016591|09110471400|Census Tract 4714|33448052|373023|G5020|S|33448052|373023
27690331919328|0911005910|Bloomfield town|67562264|430688|G4040|T1|A|20790332016602|09110471500|Census Tract 4715|16750558|42414|G5020|S|16750558|42414
276901151027359|0911006260|Bolton town|37314557|766251|G4040|T1|A|207901151042085|09110529100|Census Tract 5291|37314557|766251|G5020|S|37314557|766251
27690331919331|0911012270|Canton town|63676508|1137667|G4040|T1|A|20790332016790|09110464101|Census Tract 4641.01|52828107|50838|G5020|S|52828107|50838
27690331919331|0911012270|Canton town|63676508|1137667|G4040|T1|A|20790332016801|09110464102|Census Tract 4641.02|10848401|1086829|G5020|S|10848401|1086829
276901151027360|0911016400|Columbia town|55355051|1587988|G4040|T1|A|207901151042089|09110860100|Census Tract 8601|55355051|1587988|G5020|S|55355051|1587988
276901151027361|0911017800|Coventry town|97308019|1744460|G4040|T1|A|207901151042090|09110850100|Census Tract 8501|49745926|47320|G5020|S|49745926|47320
276901151027361|0911017800|Coventry town|97308019|1744460|G4040|T1|A|207901151042091|09110850200|Census Tract 8502|47562093|1697140|G5020|S|47562093|1697140
27690331919332|0911022070|East Granby town|45443300|261880|G4040|T1|A|20790332016814|09110470100|Census Tract 4701|43079693|261880|G5020|S|43079693|261880
27690331919332|0911022070|East Granby town|45443300|261880|G4040|T1|A|2079019627621792|09110980001|Census Tract 9800.01|2363607|0|G5020|S|2363607|0
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016847|09110510100|Census Tract 5101|3245773|507182|G5020|S|3245773|507182
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016858|09110510200|Census Tract 5102|2904213|309925|G5020|S|2904213|309925
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016871|09110510300|Census Tract 5103|2388034|0|G5020|S|2388034|0
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016883|09110510400|Census Tract 5104|2702880|87828|G5020|S|2702880|87828
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016895|09110510500|Census Tract 5105|3628284|18483|G5020|S|3628284|18483
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016905|09110510600|Census Tract 5106|7020639|283703|G5020|S|7020639|283703
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016917|09110510700|Census Tract 5107|3261994|0|G5020|S|3261994|0
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016930|09110510800|Census Tract 5108|2760820|579025|G5020|S|2760820|579025
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016941|09110510900|Census Tract 5109|3226464|0|G5020|S|3226464|0
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016954|09110511000|Census Tract 5110|3361298|0|G5020|S|3361298|0
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016964|09110511100|Census Tract 5111|4134970|16533|G5020|S|4134970|16533
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016977|09110511200|Census Tract 5112|1899377|59668|G5020|S|1899377|59668
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332016988|09110511300|Census Tract 5113|1752636|41808|G5020|S|1752636|41808
27690331919333|0911022630|East Hartford town|46638315|1904155|G4040|T1|A|20790332017002|09110511400|Census Tract 5114|4350933|0|G5020|S|4350933|0
27690331919334|0911024800|East Windsor town|67989003|1466611|G4040|T1|A|20790332017017|09110484100|Census Tract 4841|33516495|1297022|G5020|S|33516495|1297022
27690331919334|0911024800|East Windsor town|67989003|1466611|G4040|T1|A|20790332017030|09110484200|Census Tract 4842|34472508|169589|G5020|S|34472508|169589
276901151027362|0911025360|Ellington town|88164953|1380866|G4040|T1|A|2079015503699295|09110535101|Census Tract 5351.01|18977336|23779|G5020|S|18977336|23779
276901151027362|0911025360|Ellington town|88164953|1380866|G4040|T1|A|2079015503699292|09110535102|Census Tract 5351.02|25981033|1848|G5020|S|25981033|1848
276901151027362|0911025360|Ellington town|88164953|1380866|G4040|T1|A|207901151042093|09110535200|Census Tract 5352|43206584|1355239|G5020|S|43206584|1355239
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017066|09110480300|Census Tract 4803|2936322|0|G5020|S|2936322|0
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017159|09110480400|Census Tract 4804|4204157|0|G5020|S|4204157|0
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017082|09110480500|Census Tract 4805|3654219|338685|G5020|S|3654219|338685
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017189|09110480600|Census Tract 4806|1745994|428578|G5020|S|1745994|428578
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017205|09110480700|Census Tract 4807|2347045|358555|G5020|S|2347045|358555
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017097|09110480800|Census Tract 4808|13156527|7780|G5020|S|13156527|7780
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017110|09110480900|Census Tract 4809|5842613|0|G5020|S|5842613|0
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017124|09110481000|Census Tract 4810|19441820|15152|G5020|S|19441820|15152
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017176|09110481100|Census Tract 4811|5747597|0|G5020|S|5747597|0
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017135|09110481200|Census Tract 4812|6136531|380121|G5020|S|6136531|380121
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|20790332017148|09110481300|Census Tract 4813|7833944|674135|G5020|S|7833944|674135
27690331919335|0911025990|Enfield town|86292324|2446885|G4040|T1|A|207903716535284|09110524300|Census Tract 5243|13245555|243879|G5020|S|13245555|243879
27690331919336|0911027600|Farmington town|72265587|2271280|G4040|T1|A|20790332017218|09110460100|Census Tract 4601|9879911|629579|G5020|S|9879911|629579
27690331919336|0911027600|Farmington town|72265587|2271280|G4040|T1|A|20790332017247|09110460202|Census Tract 4602.02|20190010|153041|G5020|S|20190010|153041
27690331919336|0911027600|Farmington town|72265587|2271280|G4040|T1|A|207903716535163|09110460203|Census Tract 4602.03|11951170|1034715|G5020|S|11951170|1034715
27690331919336|0911027600|Farmington town|72265587|2271280|G4040|T1|A|207903716535082|09110460204|Census Tract 4602.04|17072927|131112|G5020|S|17072927|131112
27690331919336|0911027600|Farmington town|72265587|2271280|G4040|T1|A|20790332017260|09110460301|Census Tract 4603.01|7501112|167040|G5020|S|7501112|167040
27690331919336|0911027600|Farmington town|72265587|2271280|G4040|T1|A|20790332034086|09110460302|Census Tract 4603.02|5670457|155793|G5020|S|5670457|155793
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20790332017276|09110520100|Census Tract 5201|14545605|61531|G5020|S|14545605|61531
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20790332017289|09110520201|Census Tract 5202.01|30630353|169127|G5020|S|30630353|169127
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20790332017300|09110520202|Census Tract 5202.02|35226588|209633|G5020|S|35226588|209633
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|207903716535262|09110520301|Census Tract 5203.01|7401559|0|G5020|S|7401559|0
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|207903716535232|09110520302|Census Tract 5203.02|8080988|527685|G5020|S|8080988|527685
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20790332017323|09110520400|Census Tract 5204|18152800|857996|G5020|S|18152800|857996
27690331919337|0911031240|Glastonbury town|132758374|2376010|G4040|T1|A|20790332017338|09110520501|Census Tract 5205.01|18720481|550038|G5020|S|18720481|550038
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20790332017351|09110468101|Census Tract 4681.01|85313993|248525|G5020|S|85313993|248525
27690331919338|0911032640|Granby town|105497706|351359|G4040|T1|A|20790332017362|09110468102|Census Tract 4681.02|20183713|102834|G5020|S|20183713|102834
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017374|09110500100|Census Tract 5001|403498|0|G5020|S|403498|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017385|09110500200|Census Tract 5002|389395|0|G5020|S|389395|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017395|09110500300|Census Tract 5003|531518|0|G5020|S|531518|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017409|09110500400|Census Tract 5004|948719|0|G5020|S|948719|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017420|09110500500|Census Tract 5005|282625|0|G5020|S|282625|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017448|09110500900|Census Tract 5009|503990|0|G5020|S|503990|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017485|09110501200|Census Tract 5012|731974|0|G5020|S|731974|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017498|09110501300|Census Tract 5013|262251|0|G5020|S|262251|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017509|09110501400|Census Tract 5014|370001|0|G5020|S|370001|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017524|09110501500|Census Tract 5015|1789690|13593|G5020|S|1789690|13593
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017535|09110501700|Census Tract 5017|297599|0|G5020|S|297599|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017548|09110501800|Census Tract 5018|512933|0|G5020|S|512933|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017559|09110502100|Census Tract 5021|2233177|316993|G5020|S|2233177|316993
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017571|09110502300|Census Tract 5023|1726136|11391|G5020|S|1726136|11391
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017583|09110502400|Census Tract 5024|733061|0|G5020|S|733061|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017594|09110502500|Census Tract 5025|5416253|343915|G5020|S|5416253|343915
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017606|09110502600|Census Tract 5026|546761|0|G5020|S|546761|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2079015504368547|09110502700|Census Tract 5027|1011637|0|G5020|S|1011637|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017626|09110502800|Census Tract 5028|472294|0|G5020|S|472294|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017639|09110502900|Census Tract 5029|802325|0|G5020|S|802325|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017650|09110503000|Census Tract 5030|484878|0|G5020|S|484878|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2079015504368713|09110503101|Census Tract 5031.01|312268|0|G5020|S|312268|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2079015504368555|09110503102|Census Tract 5031.02|393557|0|G5020|S|393557|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017674|09110503300|Census Tract 5033|274891|0|G5020|S|274891|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017696|09110503500|Census Tract 5035|223439|0|G5020|S|223439|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017721|09110503700|Census Tract 5037|607129|0|G5020|S|607129|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017734|09110503800|Census Tract 5038|1852930|10746|G5020|S|1852930|10746
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017744|09110503900|Census Tract 5039|1668925|0|G5020|S|1668925|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017756|09110504000|Census Tract 5040|1054248|0|G5020|S|1054248|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017767|09110504100|Census Tract 5041|286070|0|G5020|S|286070|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017779|09110504200|Census Tract 5042|1168181|0|G5020|S|1168181|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017791|09110504300|Census Tract 5043|727281|0|G5020|S|727281|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017817|09110504500|Census Tract 5045|772018|0|G5020|S|772018|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017854|09110504800|Census Tract 5048|1491762|10384|G5020|S|1491762|10384
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|20790332017865|09110504900|Census Tract 5049|1556383|0|G5020|S|1556383|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|207903716535315|09110524400|Census Tract 5244|2748770|0|G5020|S|2748770|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|207903716535252|09110524501|Census Tract 5245.01|505955|0|G5020|S|505955|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|207903716535242|09110524502|Census Tract 5245.02|1705657|0|G5020|S|1705657|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|207903716535322|09110524600|Census Tract 5246|1284877|0|G5020|S|1284877|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|207903716535300|09110524700|Census Tract 5247|1786340|0|G5020|S|1786340|0
27690331919339|0911037070|Hartford town|45012646|1751553|G4040|T5|C|2079019627621790|09110980100|Census Tract 9801|4141250|1044531|G5020|S|4141250|1044531
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|207903716573278|09110526101|Census Tract 5261.01|43168815|477283|G5020|S|43168815|477283
276901151027363|0911037910|Hebron town|95557617|904946|G4040|T1|A|207903716573269|09110526102|Census Tract 5261.02|52388802|427663|G5020|S|52388802|427663
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|207903716535221|09110514101|Census Tract 5141.01|4398552|15049|G5020|S|4398552|15049
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|2079015504368654|09110514103|Census Tract 5141.03|8497243|0|G5020|S|8497243|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|2079015504368482|09110514104|Census Tract 5141.04|4188625|37464|G5020|S|4188625|37464
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017906|09110514200|Census Tract 5142|3602504|201934|G5020|S|3602504|201934
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017976|09110514300|Census Tract 5143|2192485|0|G5020|S|2192485|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017991|09110514400|Census Tract 5144|2423902|23757|G5020|S|2423902|23757
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332018005|09110514500|Census Tract 5145|2673486|48144|G5020|S|2673486|48144
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332018017|09110514600|Census Tract 5146|2144936|0|G5020|S|2144936|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332018031|09110514700|Census Tract 5147|1383464|0|G5020|S|1383464|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332018058|09110514800|Census Tract 5148|1377342|0|G5020|S|1377342|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332018071|09110514900|Census Tract 5149|3546060|22405|G5020|S|3546060|22405
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017920|09110515000|Census Tract 5150|5819653|103011|G5020|S|5819653|103011
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017932|09110515101|Census Tract 5151.01|2869203|0|G5020|S|2869203|0
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017946|09110515102|Census Tract 5151.02|14425579|106416|G5020|S|14425579|106416
27690331919341|0911044700|Manchester town|70974997|718083|G4040|T1|A|20790332017961|09110515200|Census Tract 5152|11431963|159903|G5020|S|11431963|159903
276901151027364|0911044910|Mansfield town|115605879|2640719|G4040|T1|A|207901151042095|09110881100|Census Tract 8811|57881356|2261829|G5020|S|57881356|2261829
276901151027364|0911044910|Mansfield town|115605879|2640719|G4040|T1|A|207901151042133|09110881200|Census Tract 8812|2273066|28584|G5020|S|2273066|28584
276901151027364|0911044910|Mansfield town|115605879|2640719|G4040|T1|A|207901151042131|09110881300|Census Tract 8813|23672163|171344|G5020|S|23672163|171344
276901151027364|0911044910|Mansfield town|115605879|2640719|G4040|T1|A|207901151042132|09110881500|Census Tract 8815|31779294|178962|G5020|S|31779294|178962
27690331919342|0911045820|Marlborough town|60479197|444481|G4040|T1|A|20790332018087|09110524100|Census Tract 5241|60479197|444481|G5020|S|60479197|444481
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018100|09110415300|Census Tract 4153|541180|0|G5020|S|541180|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018113|09110415400|Census Tract 4154|2686140|0|G5020|S|2686140|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018126|09110415500|Census Tract 4155|1136292|0|G5020|S|1136292|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018140|09110415600|Census Tract 4156|1270379|0|G5020|S|1270379|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018154|09110415700|Census Tract 4157|1273956|35674|G5020|S|1273956|35674
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018168|09110415800|Census Tract 4158|1375333|0|G5020|S|1375333|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018180|09110415900|Census Tract 4159|651125|0|G5020|S|651125|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018193|09110416000|Census Tract 4160|812079|0|G5020|S|812079|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018208|09110416100|Census Tract 4161|896459|0|G5020|S|896459|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018221|09110416200|Census Tract 4162|555678|0|G5020|S|555678|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018235|09110416300|Census Tract 4163|1830592|0|G5020|S|1830592|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018247|09110416400|Census Tract 4164|4479730|19980|G5020|S|4479730|19980
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018262|09110416500|Census Tract 4165|3104118|0|G5020|S|3104118|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018274|09110416600|Census Tract 4166|1598492|0|G5020|S|1598492|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018287|09110416700|Census Tract 4167|2626365|0|G5020|S|2626365|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018304|09110416800|Census Tract 4168|1192733|0|G5020|S|1192733|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018317|09110417100|Census Tract 4171|1168124|0|G5020|S|1168124|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|2079019627621784|09110417200|Census Tract 4172|616008|0|G5020|S|616008|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|2079019627621786|09110417300|Census Tract 4173|576659|0|G5020|S|576659|0
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018357|09110417400|Census Tract 4174|2735371|46990|G5020|S|2735371|46990
27690331919343|0911050440|New Britain town|34694283|187384|G4040|T5|C|20790332018370|09110417500|Census Tract 4175|3567470|84740|G5020|S|3567470|84740
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021088|09110494100|Census Tract 4941|5044537|0|G5020|S|5044537|0
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021323|09110494201|Census Tract 4942.01|6056904|0|G5020|S|6056904|0
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021335|09110494202|Census Tract 4942.02|2490308|0|G5020|S|2490308|0
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021353|09110494300|Census Tract 4943|5139139|0|G5020|S|5139139|0
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021365|09110494400|Census Tract 4944|4333137|0|G5020|S|4333137|0
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021378|09110494500|Census Tract 4945|5166311|0|G5020|S|5166311|0
27690331919344|0911052140|Newington town|34034098|0|G4040|T1|A|20790332021388|09110494600|Census Tract 4946|5803762|0|G5020|S|5803762|0
27690331919345|0911060120|Plainville town|25139797|191859|G4040|T1|A|20790332021397|09110420400|Census Tract 4204|5689449|45167|G5020|S|5689449|45167
27690331919345|0911060120|Plainville town|25139797|191859|G4040|T1|A|20790332016766|09110420500|Census Tract 4205|4778095|0|G5020|S|4778095|0
27690331919345|0911060120|Plainville town|25139797|191859|G4040|T1|A|2079015504368472|09110420601|Census Tract 4206.01|1548470|4297|G5020|S|1548470|4297
27690331919345|0911060120|Plainville town|25139797|191859|G4040|T1|A|2079015504368451|09110420602|Census Tract 4206.02|3955379|138026|G5020|S|3955379|138026
